,value
1993-12-31,1368.3333333333333
1994-03-31,1333.6666666666667
1994-06-30,1381.6666666666667
1994-09-30,1374.6666666666667
1994-12-31,1377.6666666666667
1995-03-31,1254.0
1995-06-30,1278.3333333333333
1995-09-30,1387.0
1995-12-31,1424.0
1996-03-31,1414.6666666666667
1996-06-30,1449.6666666666667
1996-09-30,1418.3333333333333
1996-12-31,1393.6666666666667
1997-03-31,1421.0
1997-06-30,1412.3333333333333
1997-09-30,1461.0
1997-12-31,1474.6666666666667
1998-03-31,1602.3333333333333
1998-06-30,1550.6666666666667
1998-09-30,1613.6666666666667
1998-12-31,1711.0
1999-03-31,1705.6666666666667
1999-06-30,1647.3333333333333
1999-09-30,1634.6666666666667
1999-12-31,1668.0
2000-03-31,1690.0
2000-06-30,1570.6666666666667
2000-09-30,1554.6666666666667
2000-12-31,1578.0
2001-03-31,1671.3333333333333
2001-06-30,1652.3333333333333
2001-09-30,1592.6666666666667
2001-12-31,1632.3333333333333
2002-03-31,1714.3333333333333
2002-06-30,1714.3333333333333
2002-09-30,1745.3333333333333
2002-12-31,1822.0
2003-03-31,1806.3333333333333
2003-06-30,1837.6666666666667
2003-09-30,1937.3333333333333
2003-12-31,1972.3333333333333
2004-03-31,1994.6666666666667
2004-06-30,2080.0
2004-09-30,2069.6666666666665
2004-12-31,2086.0
2005-03-31,2105.0
2005-06-30,2137.6666666666665
2005-09-30,2228.3333333333335
2005-12-31,2169.3333333333335
2006-03-31,2157.0
2006-06-30,1923.3333333333333
2006-09-30,1713.3333333333333
2006-12-31,1581.0
2007-03-31,1606.6666666666667
2007-06-30,1456.6666666666667
2007-09-30,1314.3333333333333
2007-12-31,1188.3333333333333
2008-03-31,1025.0
2008-06-30,1061.0
2008-09-30,858.6666666666666
2008-12-31,638.6666666666666
2009-03-31,538.6666666666666
2009-06-30,559.3333333333334
2009-09-30,606.6666666666666
2009-12-31,623.3333333333334
2010-03-31,657.6666666666666
2010-06-30,599.6666666666666
2010-09-30,574.0
2010-12-31,583.3333333333334
2011-03-31,567.0
2011-06-30,611.6666666666666
2011-09-30,626.0
2011-12-31,691.3333333333334
2012-03-31,752.0
2012-06-30,774.0
2012-09-30,873.0
2012-12-31,915.0
2013-03-31,952.0
2013-06-30,985.6666666666666
2013-09-30,988.3333333333334
2013-12-31,1026.0
2014-03-31,1027.3333333333333
2014-06-30,1039.3333333333333
2014-09-30,1066.6666666666667
2014-12-31,1075.0
2015-03-31,1082.6666666666667
2015-06-30,1272.3333333333333
2015-09-30,1149.6666666666667
2015-12-31,1205.0
2016-03-31,1153.6666666666667
2016-06-30,1191.0
2016-09-30,1234.0
2016-12-31,1244.0
2017-03-31,1269.6666666666667
2017-06-30,1270.6666666666667
2017-09-30,1282.6666666666667
2017-12-31,1322.0
2018-03-31,1341.0
2018-06-30,1353.6666666666667
2018-09-30,1307.0
2018-12-31,1309.6666666666667
2019-03-31,1278.3333333333333
2019-06-30,1322.6666666666667
2019-09-30,1443.3333333333333
2019-12-31,1500.3333333333333
2020-03-31,1432.0
2020-06-30,1220.0
2020-09-30,1571.6666666666667
2020-12-31,1689.3333333333333
2021-03-31,1774.0
2021-06-30,1692.6666666666667
2021-09-30,1678.0
2021-12-31,1797.0
2022-03-31,1881.6666666666667
2022-06-30,1766.6666666666667
2022-09-30,1620.0
2022-12-31,1468.3333333333333
2023-03-31,1502.6666666666667
2023-06-30,1504.3333333333333
2023-09-30,1540.0
2023-12-31,1516.6666666666667
2024-03-31,1532.6666666666667
2024-06-30,1442.3333333333333
2024-09-30,1448.6666666666667
2024-12-31,1472.0
2025-03-31,1465.0
2025-06-30,1403.0
2025-09-30,1369.0
2025-12-31,1418.0
2026-03-31,1376.0
