,value
1978-06-30,2114.0
1978-09-30,2019.3333333333333
1978-12-31,2039.6666666666667
1979-03-31,1665.6666666666667
1979-06-30,1845.6666666666667
1979-09-30,1790.0
1979-12-31,1567.6666666666667
1980-03-31,1246.0
1980-06-30,1058.0
1980-09-30,1392.0
1980-12-31,1505.0
1981-03-31,1366.3333333333333
1981-06-30,1181.6666666666667
1981-09-30,964.0
1981-12-31,873.3333333333334
1982-03-31,880.0
1982-06-30,948.0
1982-09-30,1118.6666666666667
1982-12-31,1282.6666666666667
1983-03-31,1630.3333333333333
1983-06-30,1660.3333333333333
1983-09-30,1801.6666666666667
1983-12-31,1729.3333333333333
1984-03-31,1940.0
1984-06-30,1822.6666666666667
1984-09-30,1672.0
1984-12-31,1630.3333333333333
1985-03-31,1714.3333333333333
1985-06-30,1725.6666666666667
1985-09-30,1701.0
1985-12-31,1824.6666666666667
1986-03-31,1898.6666666666667
1986-06-30,1878.0
1986-09-30,1758.6666666666667
1986-12-31,1712.3333333333333
1987-03-31,1761.3333333333333
1987-06-30,1612.0
1987-09-30,1625.0
1987-12-31,1523.6666666666667
1988-03-31,1425.3333333333333
1988-06-30,1490.6666666666667
1988-09-30,1484.0
1988-12-31,1551.3333333333333
1989-03-31,1489.3333333333333
1989-06-30,1355.6666666666667
1989-09-30,1346.0
1989-12-31,1337.3333333333333
1990-03-31,1425.6666666666667
1990-06-30,1212.3333333333333
1990-09-30,1132.0
1990-12-31,1042.6666666666667
1991-03-31,894.6666666666666
1991-06-30,1011.0
1991-09-30,1042.3333333333333
1991-12-31,1087.0
1992-03-31,1241.0
1992-06-30,1152.6666666666667
1992-09-30,1183.6666666666667
1992-12-31,1228.3333333333333
1993-03-31,1167.6666666666667
1993-06-30,1266.0
1993-09-30,1299.0
1993-12-31,1433.6666666666667
1994-03-31,1391.0
1994-06-30,1466.6666666666667
1994-09-30,1454.3333333333333
1994-12-31,1472.0
1995-03-31,1324.0
1995-06-30,1287.3333333333333
1995-09-30,1415.3333333333333
1995-12-31,1417.3333333333333
1996-03-31,1460.6666666666667
1996-06-30,1495.6666666666667
1996-09-30,1501.3333333333333
1996-12-31,1417.0
1997-03-31,1432.6666666666667
1997-06-30,1476.0
1997-09-30,1457.6666666666667
1997-12-31,1532.0
1998-03-31,1558.6666666666667
1998-06-30,1572.3333333333333
1998-09-30,1631.3333333333333
1998-12-31,1722.3333333333333
1999-03-31,1709.3333333333333
1999-06-30,1574.3333333333333
1999-09-30,1650.6666666666667
1999-12-31,1654.6666666666667
2000-03-31,1659.0
2000-06-30,1586.6666666666667
2000-09-30,1503.6666666666667
2000-12-31,1544.0
2001-03-31,1605.0
2001-06-30,1630.0
2001-09-30,1599.6666666666667
2001-12-31,1570.0
2002-03-31,1723.0
2002-06-30,1691.0
2002-09-30,1697.3333333333333
2002-12-31,1729.6666666666667
2003-03-31,1736.0
2003-06-30,1753.6666666666667
2003-09-30,1889.6666666666667
2003-12-31,2035.6666666666667
2004-03-31,1918.3333333333333
2004-06-30,1937.3333333333333
2004-09-30,1977.0
2004-12-31,1965.3333333333333
2005-03-31,2071.6666666666665
2005-06-30,2051.3333333333335
2005-09-30,2100.0
2005-12-31,2068.6666666666665
2006-03-31,2120.3333333333335
2006-06-30,1855.0
2006-09-30,1702.3333333333333
2006-12-31,1570.0
2007-03-31,1461.3333333333333
2007-06-30,1451.0
2007-09-30,1289.0
2007-12-31,1166.0
2008-03-31,1064.0
2008-06-30,1010.6666666666666
2008-09-30,862.3333333333334
2008-12-31,663.0
2009-03-31,525.6666666666666
2009-06-30,534.3333333333334
2009-09-30,588.3333333333334
2009-12-31,567.6666666666666
2010-03-31,618.0
2010-06-30,602.0
2010-09-30,579.6666666666666
2010-12-31,542.3333333333334
2011-03-31,582.3333333333334
2011-06-30,574.3333333333334
2011-09-30,619.3333333333334
2011-12-31,671.6666666666666
2012-03-31,707.3333333333334
2012-06-30,739.3333333333334
2012-09-30,780.3333333333334
2012-12-31,908.0
2013-03-31,953.3333333333334
2013-06-30,868.0
2013-09-30,882.3333333333334
2013-12-31,1009.0
2014-03-31,934.0
2014-06-30,987.0
2014-09-30,1030.6666666666667
2014-12-31,1049.3333333333333
2015-03-31,977.0
2015-06-30,1158.0
2015-09-30,1166.6666666666667
2015-12-31,1125.3333333333333
2016-03-31,1142.6666666666667
2016-06-30,1171.3333333333333
2016-09-30,1159.3333333333333
2016-12-31,1235.0
2017-03-31,1217.0
2017-06-30,1184.0
2017-09-30,1182.0
2017-12-31,1235.6666666666667
2018-03-31,1298.0
2018-06-30,1275.0
2018-09-30,1248.6666666666667
2018-12-31,1165.6666666666667
2019-03-31,1179.3333333333333
2019-06-30,1269.3333333333333
2019-09-30,1308.6666666666667
2019-12-31,1408.6666666666667
2020-03-31,1465.3333333333333
2020-06-30,1080.3333333333333
2020-09-30,1465.0
2020-12-31,1566.6666666666667
2021-03-31,1576.6666666666667
2021-06-30,1578.0
2021-09-30,1589.3333333333333
2021-12-31,1668.6666666666667
2022-03-31,1716.3333333333333
2022-06-30,1634.0
2022-09-30,1466.6666666666667
2022-12-31,1389.0
2023-03-31,1379.0
2023-06-30,1453.0
2023-09-30,1382.6666666666667
2023-12-31,1467.6666666666667
2024-03-31,1415.0
2024-06-30,1342.6666666666667
2024-09-30,1337.6666666666667
2024-12-31,1387.0
2025-03-31,1401.0
2025-06-30,1354.0
2025-09-30,1346.3333333333333
2025-12-31,1327.6666666666667
2026-03-31,1487.0
