,value
2016-12-31,569.0
2017-03-31,597.3333333333334
2017-06-30,617.3333333333334
2017-09-30,588.3333333333334
2017-12-31,655.6666666666666
2018-03-31,629.0
2018-06-30,646.6666666666666
2018-09-30,605.3333333333334
2018-12-31,575.0
2019-03-31,653.6666666666666
2019-06-30,683.0
2019-09-30,690.6666666666666
2019-12-31,711.6666666666666
2020-03-31,674.0
2020-06-30,728.0
2020-09-30,992.0
2020-12-31,927.3333333333334
2021-03-31,849.0
2021-06-30,749.3333333333334
2021-09-30,713.3333333333334
2021-12-31,766.0
2022-03-31,771.6666666666666
2022-06-30,605.6666666666666
2022-09-30,569.6666666666666
2022-12-31,599.0
2023-03-31,645.6666666666666
2023-06-30,692.6666666666666
2023-09-30,676.0
2023-12-31,644.6666666666666
2024-03-31,677.0
2024-06-30,685.0
2024-09-30,706.6666666666666
2024-12-31,671.3333333333334
2025-03-31,654.6666666666666
2025-06-30,665.0
2025-09-30,688.0
2025-12-31,708.6666666666666
2026-03-31,587.0
