,value
1976-06-30,58.73333333333333
1976-09-30,59.6
1976-12-31,60.56666666666666
1977-03-31,61.699999999999996
1977-06-30,62.800000000000004
1977-09-30,63.5
1977-12-31,64.33333333333333
1978-03-31,65.3
1978-06-30,66.73333333333333
1978-09-30,68.0
1978-12-31,69.36666666666667
1979-03-31,71.10000000000001
1979-06-30,73.26666666666667
1979-09-30,75.3
1979-12-31,77.10000000000001
1980-03-31,79.89999999999999
1980-06-30,82.03333333333333
1980-09-30,83.86666666666666
1980-12-31,85.86666666666667
1981-03-31,88.43333333333334
1981-06-30,90.13333333333333
1981-09-30,91.89999999999999
1981-12-31,93.46666666666665
1982-03-31,94.53333333333335
1982-06-30,95.43333333333334
1982-09-30,96.96666666666665
1982-12-31,97.86666666666667
1983-03-31,98.26666666666667
1983-06-30,99.36666666666667
1983-09-30,100.33333333333333
1983-12-31,101.26666666666667
1984-03-31,102.66666666666667
1984-06-30,103.5
1984-09-30,104.3
1984-12-31,105.10000000000001
1985-03-31,105.93333333333334
1985-06-30,106.76666666666667
1985-09-30,107.16666666666667
1985-12-31,108.09999999999998
1986-03-31,108.39999999999999
1986-06-30,107.3
1986-09-30,107.86666666666667
1986-12-31,108.39999999999999
1987-03-31,109.96666666666665
1987-06-30,111.16666666666667
1987-09-30,112.33333333333333
1987-12-31,113.2
1988-03-31,113.8
1988-06-30,115.16666666666667
1988-09-30,116.66666666666667
1988-12-31,117.93333333333334
1989-03-31,119.36666666666667
1989-06-30,121.5
1989-09-30,122.2
1989-12-31,123.3
1990-03-31,125.63333333333333
1990-06-30,126.73333333333333
1990-09-30,128.79999999999998
1990-12-31,131.4
1991-03-31,132.16666666666666
1991-06-30,132.9
1991-09-30,133.9
1991-12-31,134.9
1992-03-31,135.63333333333333
1992-06-30,136.73333333333332
1992-09-30,137.86666666666667
1992-12-31,139.06666666666666
1993-03-31,140.03333333333333
1993-06-30,141.0
1993-09-30,141.6
1993-12-31,142.79999999999998
1994-03-31,143.33333333333334
1994-06-30,144.1
1994-09-30,145.5
1994-12-31,146.23333333333332
1995-03-31,147.33333333333334
1995-06-30,148.4333333333333
1995-09-30,149.03333333333333
1995-12-31,149.70000000000002
1996-03-31,151.03333333333333
1996-06-30,152.4333333333333
1996-09-30,153.13333333333333
1996-12-31,154.6
1997-03-31,155.43333333333334
1997-06-30,155.53333333333333
1997-09-30,156.06666666666666
1997-12-31,156.73333333333332
1998-03-31,156.63333333333333
1998-06-30,156.9
1998-09-30,157.46666666666667
1998-12-31,157.86666666666667
1999-03-31,158.4
1999-06-30,159.6
1999-09-30,160.83333333333334
1999-12-31,162.13333333333333
2000-03-31,163.70000000000002
2000-06-30,165.0
2000-09-30,166.53333333333333
2000-12-31,167.63333333333333
2001-03-31,169.23333333333332
2001-06-30,170.26666666666665
2001-09-30,170.16666666666666
2001-12-31,169.23333333333332
2002-03-31,169.16666666666666
2002-06-30,170.53333333333333
2002-09-30,171.33333333333334
2002-12-31,172.20000000000002
2003-03-31,174.33333333333334
2003-06-30,173.63333333333333
2003-09-30,175.0
2003-12-31,175.4666666666667
2004-03-31,177.23333333333335
2004-06-30,178.4
2004-09-30,179.53333333333333
2004-12-31,181.96666666666667
2005-03-31,182.63333333333333
2005-06-30,184.03333333333333
2005-09-30,187.86666666666667
2005-12-31,189.73333333333335
2006-03-31,190.4
2006-06-30,191.9333333333333
2006-09-30,193.63333333333333
2006-12-31,191.5
2007-03-31,193.42566666666667
2007-06-30,195.9946666666667
2007-09-30,197.14866666666668
2007-12-31,200.00900000000001
2008-03-31,202.523
2008-06-30,206.06066666666666
2008-09-30,210.23433333333332
2008-12-31,202.73833333333334
2009-03-31,200.34133333333332
2009-06-30,201.76133333333334
2009-09-30,204.437
2009-12-31,206.817
2010-03-31,207.84699999999998
2010-06-30,207.681
2010-09-30,208.44000000000003
2010-12-31,210.72133333333332
2011-03-31,213.662
2011-06-30,216.8803333333333
2011-09-30,218.337
2011-12-31,219.22199999999998
2012-03-31,220.49366666666666
2012-06-30,220.59533333333334
2012-09-30,221.55966666666666
2012-12-31,223.09799999999998
2013-03-31,223.8323333333333
2013-06-30,222.8563333333333
2013-09-30,224.006
2013-12-31,224.56333333333336
2014-03-31,225.792
2014-06-30,226.746
2014-09-30,226.846
2014-12-31,225.271
2015-03-31,222.28133333333335
2015-06-30,223.70666666666668
2015-09-30,224.021
2015-12-31,223.16
2016-03-31,222.03466666666668
2016-06-30,223.76333333333332
2016-09-30,224.18533333333335
2016-12-31,225.23233333333334
2017-03-31,226.75433333333334
2017-06-30,226.35966666666664
2017-09-30,227.10166666666666
2017-12-31,228.74699999999999
2018-03-31,230.708
2018-06-30,231.60299999999998
2018-09-30,232.14433333333332
2018-12-31,232.66766666666663
2019-03-31,232.57033333333334
2019-06-30,234.02033333333335
2019-09-30,234.26533333333336
2019-12-31,235.98299999999998
2020-03-31,236.30466666666666
2020-06-30,232.57966666666667
2020-09-30,235.94500000000002
2020-12-31,238.09366666666665
2021-03-31,241.2123333333333
2021-06-30,246.62933333333334
2021-09-30,251.06766666666667
2021-12-31,257.666
2022-03-31,264.5706666666667
2022-06-30,271.68466666666666
2022-09-30,274.4773333333333
2022-12-31,275.86566666666664
2023-03-31,276.761
2023-06-30,277.50399999999996
2023-09-30,279.1503333333333
2023-12-31,280.25033333333334
2024-03-31,282.013
2024-06-30,283.16
2024-09-30,282.9636666666667
2024-12-31,284.71
2025-03-31,287.289
2025-06-30,287.822
2025-09-30,289.98133333333334
2025-12-31,292.076
2026-03-31,293.281
