,value
2011-06-30,2.63984126984127
2011-09-30,2.135
2011-12-31,1.7831147540983605
2012-03-31,1.750483870967742
2012-06-30,1.53625
2012-09-30,1.3834920634920633
2012-12-31,1.4395081967213115
2013-03-31,1.6881666666666666
2013-06-30,1.71609375
2013-09-30,2.340625
2013-12-31,2.416935483870968
2014-03-31,2.3906557377049182
2014-06-30,2.2014285714285715
2014-09-30,1.9845312499999999
2014-12-31,1.7393548387096776
2015-03-31,1.3642622950819672
2015-06-30,1.55171875
2015-09-30,1.530625
2015-12-31,1.352258064516129
2016-03-31,1.078032786885246
2016-06-30,0.97890625
2016-09-30,0.83625
2016-12-31,1.1291803278688524
2017-03-31,1.202258064516129
2017-06-30,0.9633333333333334
2017-09-30,0.8787301587301587
2017-12-31,0.6770967741935483
2018-03-31,0.5980327868852459
2018-06-30,0.44359375
2018-09-30,0.25793650793650796
2018-12-31,0.23836065573770493
2019-03-31,0.1678688524590164
2019-06-30,0.21095238095238095
2019-09-30,0.11203125
2019-12-31,0.20080645161290323
2020-03-31,0.2835483870967742
2020-06-30,0.493968253968254
2020-09-30,0.5096875
2020-12-31,0.7148387096774194
2021-03-31,1.2037704918032788
2021-06-30,1.4165625
2021-09-30,1.0990625
2021-12-31,1.0016129032258065
2022-03-31,0.48661290322580647
2022-06-30,0.2120967741935484
2022-09-30,-0.28109375
2022-12-31,-0.5606557377049181
2023-03-31,-0.6964516129032258
2023-06-30,-0.6685714285714285
2023-09-30,-0.766984126984127
2023-12-31,-0.36080645161290326
2024-03-31,-0.3259016393442623
2024-06-30,-0.3774603174603175
2024-09-30,-0.0859375
2024-12-31,0.13
2025-03-31,0.3049180327868853
2025-06-30,0.5
2025-09-30,0.5403125
2025-12-31,0.5775806451612904
2026-03-31,0.6267857142857143
