rank	experiment_id	model_class	champion_eligible	best_trial_id	best_commit	gof_composite	gof_insample	gof_val_near	gof_val_far	rmse_1yr	rmse_3yr	n_params	n_trials	description
1	20260330_uecm_300	UECM / ECM	True	20260330_uecm_300_037		-22.246191963500884	-54.85788657161591	-0.3554211882974039	-1.3814089834790382	49.38789330561932	273.15518187435504	6	77	UECM(ar_lags=1, distributed_lags=1) trend=c with mortgage_rate, unemployment_rate
