date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,690.4017394307343,685.1636673975704,695.6398114638982,688.253812199236,692.5496666622327
2025-06-30,,694.7529514961886,688.143751775892,701.3621512164852,692.0427787517598,697.4631242406175
2025-09-30,,699.0553393552134,691.3141738576334,706.7965048527934,695.8809919864652,702.2296867239615
2025-12-31,,703.3379491071838,694.6104199276806,712.065478286687,699.7591328042266,706.916765410141
2026-03-31,,707.6125469825207,697.9993327491212,717.2257612159202,703.6705460891742,711.5545478758672
2026-06-30,,711.8838993416402,701.4599840400182,722.3078146432623,707.6094618399356,716.1583368433448
2026-09-30,,716.1539369806264,704.9779747163046,727.3298992449483,711.5711146112985,720.7367593499544
2026-12-31,,720.4234420420768,708.5429431109839,732.3039409731697,715.5517169080359,725.2951671761176
2027-03-31,,724.6927313626828,712.1471992029913,737.2382635223744,719.5483022695299,729.8371604558357
2027-06-30,,728.9619332892312,715.7848888752508,742.1389777032116,723.5585458695368,734.3653207089255
2027-09-30,,733.2310998134832,719.451454614634,747.0107450123323,727.5806095232389,738.8815901037275
2027-12-31,,737.5002519966846,723.1432765448591,751.8572274485101,731.6130212866666,743.3874827067026
2028-03-31,,741.7693983704964,726.8574277950669,756.681368945926,735.6545859984108,747.8842107425821
2028-06-30,,746.0385423909938,730.5915042036703,761.4855805783174,739.7043198452787,752.3727649367089
2028-09-30,,750.307685458191,734.343503328223,766.271867588159,743.7614025303396,756.8539683860424
2028-12-31,,754.5768281392177,738.1117367821391,771.0419194962963,747.8251420472617,761.3285142311737
2029-03-31,,758.8459706638115,741.8947655233178,775.7971758043052,751.8949484370347,765.7969928905883
2029-06-30,,763.115113125036,745.6913512455436,780.5388750045284,755.9703139739067,770.2599122761653
2029-09-30,,767.3842555605904,749.5004192732775,785.2680918479033,760.0507979979661,774.7177131232147
2029-12-31,,771.6533979857462,753.3210298171335,789.9857661543589,764.1360151475741,779.1707808239183
2030-03-31,,775.9225404066894,757.1523554052644,794.6927254081145,768.2256261127351,783.6194547006438
2030-06-30,,780.1916828259265,760.9936629461088,799.3897027057442,772.3193302829244,788.0640353689286
2030-09-30,,784.4608252444722,764.8442993129004,804.077351176044,776.4168598371532,792.5047906517912
2030-12-31,,788.729967662738,768.7036796406859,808.7562556847901,780.5179749455604,796.9419603799156
2031-03-31,,792.9991100808902,772.5712777372386,813.4269424245418,784.6224598375165,801.3757603242639
2031-06-30,,797.2682524989966,776.4466181592409,818.0898868387524,788.7301195524652,805.806385445528
2031-09-30,,801.5373949170844,780.329269613403,822.7455202207658,792.8407772340148,810.234012600154
2031-12-31,,805.8065373351645,784.2188394214265,827.3942352489025,796.9542718602529,814.6588028100762
2032-03-31,,810.0756797532417,788.1149688464208,832.0363906600627,801.0704563272992,819.0809031791842
2032-06-30,,814.3448221713177,792.017329122363,836.6723152202724,805.1891958211448,823.5004485214905
2032-09-30,,818.613964589393,795.9256180615107,841.3023111172754,809.3103664264879,827.9175627522982
