experiment_id	trial_id	accepted_commit	model_class	champion_eligible	gof_composite	gof_insample	gof_val_near	gof_val_far	gof_diag	rmse	mae	theil_u	n_params	status	description	artifact_dir	error_summary
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_001		Dynamic Factor	True	-0.8473756861471039	-1.777321630849177	-0.4204928106022918	-0.1507192228664278	0.3333333333333333	51.75892776145093	36.13343200189088	1.4204928106022918	5	ok	Dynamic Factor(k_factors=1, factor_order=1) with mortgage_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_001	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_002		Dynamic Factor	True	-2.5731098960093277	-5.08462900979184	-1.343944580558866	-0.5702957037577037	0.16666666666666666	85.40702023725892	64.40408458229803	2.343944580558866	6	ok	Dynamic Factor(k_factors=1, factor_order=2) with mortgage_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_002	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_003		Dynamic Factor	True	-2.906406792984636e+21	-55.404270904299246	-7112470989642140.0	-1.9376028690798598e+22	0.0	2.591592645950904e+17	4.430950603226509e+16	7112470989642141.0	8	ok	Dynamic Factor(k_factors=1, factor_order=4) with mortgage_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_003	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_004		Dynamic Factor	True	-2.657716234001571	-1.7768438496298153	-5.077742682712246	-1.3540139235579498	0.3333333333333333	221.45655516116875	179.87441691592159	6.077742682712246	5	ok	Dynamic Factor(k_factors=1, factor_order=1) with unemployment_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_004	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_005		Dynamic Factor	True	-3.467777163463106	-2.354610461356364	-6.392896328064423	-2.0339062050978587	0.16666666666666666	269.37720778040307	236.47159875880575	7.392896328064423	6	ok	Dynamic Factor(k_factors=1, factor_order=2) with unemployment_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_005	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_006		Dynamic Factor	True	-2.3929154152883224e+111	-55.404270904299246	-5.0281541270574684e+84	-1.5952769435255483e+112	0.0	1.832123783333064e+86	1.8462162271260316e+85	5.0281541270574684e+84	8	ok	Dynamic Factor(k_factors=1, factor_order=4) with unemployment_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_006	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_007		Dynamic Factor	True	-6.55592165796852	-11.56837830197095	-4.613604330877419	-2.0920588091536185	0.0	204.5446051360562	177.47620165145392	5.613604330877419	5	ok	Dynamic Factor(k_factors=1, factor_order=1) with per_capita_income	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_007	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_008		Dynamic Factor	True	-2.7170171675472155	-2.467679987291622	-3.9967911206623103	-2.3182329804361634	0.16666666666666666	182.06959494836227	162.7602188421788	4.99679112066231	6	ok	Dynamic Factor(k_factors=1, factor_order=2) with per_capita_income	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_008	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_009		Dynamic Factor	True	-5.530535441473624	-10.774984835386684	-2.637128068166359	-1.983644556404831	0.0	132.52713954923018	121.0908885816462	3.637128068166359	8	ok	Dynamic Factor(k_factors=1, factor_order=4) with per_capita_income	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_009	
20260325_dynamic_factor_60_stable	20260325_dynamic_factor_60_stable_010		Dynamic Factor	True	-6.474034081190659	-11.455469445835561	-4.509073485530436	-2.091137219471878	0.0	200.73578299153306	163.15178091137926	5.509073485530436	5	ok	Dynamic Factor(k_factors=1, factor_order=1) with real_gdp	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260325_dynamic_factor_60_stable/runs/20260325_dynamic_factor_60_stable_010	
