date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,691.929818934477,683.8593757368901,700.0002621320639,688.6204477374783,695.2391901314757
2025-06-30,,700.9595560018535,689.5462257774643,712.3728862262426,696.279398372131,705.6397136315759
2025-09-30,,711.6305420337931,697.6521243759739,725.6089596916122,705.8985429794863,717.3625410880999
2025-12-31,,723.2598585613938,707.1189721662199,739.4007449565677,716.6411161673964,729.8786009553912
2026-03-31,,735.4261922357011,717.380132637346,753.4722518340562,728.0262132764321,742.8261711949701
2026-06-30,,747.8857978453389,728.1173300131354,767.6542656775423,739.7795270432284,755.9920686474493
2026-09-30,,760.5022351288205,739.1498494579326,781.8546207997084,751.7464619455618,769.2580083120793
2026-12-31,,773.2042912787115,750.3776308299333,796.0309517274897,763.8439760192665,782.5646065381565
2027-03-31,,785.9597400622138,761.748410469453,810.1710696549745,776.0316264712176,795.88785365321
2027-06-30,,798.7591655192983,773.2381832879114,824.2801477506853,788.2940149138246,809.224316124772
2027-09-30,,811.6060493697524,784.8394173914805,838.3726813480243,800.6301068172984,822.5819919222065
2027-12-31,,824.5107577175671,796.5539224019287,852.4675930332055,813.0467596089535,835.9747558261807
2028-03-31,,837.4869456562681,808.388548891649,866.5853424208872,825.5548381159456,849.4190531965905
2028-06-30,,850.5494539684756,820.352620563685,880.7462873732662,838.1669207836485,862.9319871533028
2028-09-30,,863.7131202834826,832.4564281827155,894.9698123842496,850.895980751088,876.5302598158771
2028-12-31,,876.9921452025344,844.7103724121868,909.273917992882,863.7546604145396,890.2296299905292
2029-03-31,,890.3997904385885,857.1245006893902,923.6750801877869,876.754903438986,904.044677438191
2029-06-30,,903.9482713640417,869.7082806908744,938.188262037209,889.9077984748743,917.9887442532091
2029-09-30,,917.6487596121392,882.4705132842726,952.8270059400058,903.2235449977576,932.0739742265208
2029-12-31,,931.5114445220786,895.4193253253684,967.6035637187888,916.7114866035406,946.3114024406166
2030-03-31,,945.5456227760918,908.5622059313083,982.5290396208753,930.3801787631386,960.711066789045
2030-06-30,,959.7597982674322,921.9060643047108,997.6135322301536,944.2374714499238,975.2821250849406
2030-09-30,,974.16178201951,935.457296125418,1012.8662679136021,958.2905953106005,990.0329687284196
2030-12-31,,988.7587867019205,949.2218510375137,1028.2957223663273,972.5462450976996,1004.9713283061413
2031-03-31,,1003.5575131189519,963.2052971310173,1043.9097291068865,987.0106571339584,1020.1043691039454
2031-06-30,,1018.5642277056398,977.412880357802,1059.7155750534776,1001.6896793944215,1035.4387760168581
2031-09-30,,1033.7848310081163,991.8495780346587,1075.7200839815737,1016.5888338451958,1050.9808281710366
2031-12-31,,1049.2249176306434,1006.5201462888676,1091.9296889724192,1031.713371264126,1066.7364639971609
2032-03-31,,1064.8898283761137,1021.4291616904906,1108.3504950617366,1047.0683190722916,1082.7113376799357
2032-06-30,,1080.784695397865,1036.5810575140404,1124.9883332816898,1062.6585228403244,1098.9108679554058
2032-09-30,,1096.9144811846268,1051.9801551568585,1141.848807212395,1078.4886821706011,1115.3402801986524
2032-12-31,,1113.2840121575034,1067.630691259947,1158.9373330550598,1094.5633816386135,1132.0046426763934
2033-03-31,,1129.898007592256,1083.5368410583912,1176.2591741261206,1110.8871174304484,1148.9088977540634
2033-06-30,,1146.7611045058838,1099.702738450673,1193.8194705610947,1127.4643202539978,1166.05788875777
2033-09-30,,1163.8778790717543,1116.1324932298564,1211.623264913652,1144.299375038418,1183.4563831050905
