date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,685.495710403682,684.318395187716,686.673025619648,685.012939758983,685.978481048381
2025-06-30,,685.495710403682,683.8307352580746,687.1606855492894,684.8129696104329,686.1784511969311
2025-09-30,,685.495710403682,683.4565406331049,687.5348801742591,684.6595271186604,686.3318936887035
2025-12-31,,685.495710403682,683.14107997175,687.850340835614,684.5301691142838,686.4612516930802
2026-03-31,,685.495710403682,682.8631535498371,688.1282672575269,684.4162024245934,686.5752183827706
2026-06-30,,685.495710403682,682.6118888581507,688.3795319492133,684.3131686613748,686.6782521459892
2026-09-30,,685.495710403682,682.3808271275036,688.6105936798604,684.2184193375259,686.773001469838
2026-12-31,,685.495710403682,682.1657601124672,688.8256606948968,684.1302288171839,686.86119199018
2027-03-31,,685.495710403682,681.9637647557839,689.02765605158,684.0473984695848,686.9440223377792
2027-06-30,,685.495710403682,681.7727127972563,689.2187080101077,683.969055578965,687.0223652283989
2027-09-30,,685.495710403682,681.5909975723464,689.4004232350176,683.8945413154172,687.0968794919468
2027-12-31,,685.495710403682,681.4173708625278,689.5740499448361,683.8233438336388,687.1680769737252
2028-03-31,,685.495710403682,681.2508400251324,689.7405807822315,683.7550560899307,687.2363647174333
2028-06-30,,685.495710403682,681.0906002293013,689.9008205780626,683.689348054826,687.3020727525379
2028-09-30,,685.495710403682,680.935988179009,690.055432628355,683.6259477367247,687.3654730706393
2028-12-31,,685.495710403682,680.7864495398178,690.2049712675462,683.5646278248856,687.4267929824783
2029-03-31,,685.495710403682,680.6415154136072,690.3499053937568,683.5051960426401,687.4862247647238
2029-06-30,,685.495710403682,680.5007849668599,690.4906358405041,683.4474880239349,687.5439327834291
2029-09-30,,685.495710403682,680.3639123525933,690.6275084547707,683.3913619505307,687.6000588568332
2029-12-31,,685.495710403682,680.2305966959922,690.7608241113718,683.3366944455049,687.654726361859
2030-03-31,,685.495710403682,680.1005743096944,690.8908464976696,683.2833773810459,687.7080434263181
2030-06-30,,685.495710403682,679.973612560435,691.017808246929,683.2313153634053,687.7601054439587
2030-09-30,,685.495710403682,679.8495049780763,691.1419158292877,683.1804237273042,687.8109970800598
2030-12-31,,685.495710403682,679.7280673126193,691.2633534947447,683.1306269190676,687.8607938882964
2031-03-31,,685.495710403682,679.6091343238518,691.3822864835122,683.0818571801866,687.9095636271774
2031-06-30,,685.495710403682,679.4925571438215,691.4988636635425,683.0340534657716,687.9573673415923
2031-09-30,,685.495710403682,679.3782010919507,691.6132197154133,682.9871605486172,688.0042602587467
2031-12-31,,685.495710403682,679.2659438513251,691.7254769560388,682.9411282713698,688.0502925359941
2032-03-31,,685.495710403682,679.1556739357577,691.8357468716063,682.8959109179309,688.0955098894331
2032-06-30,,685.495710403682,679.0472893928953,691.9441314144686,682.851466681652,688.1399541257119
2032-09-30,,685.495710403682,678.9406967004088,692.0507241069552,682.807757212706,688.183663594658
2032-12-31,,685.495710403682,678.8358098212525,692.1556109861115,682.7647472306859,688.2266735766781
2033-03-31,,685.495710403682,678.7325493908427,692.2588714165213,682.7224041912986,688.2690166160654
2033-06-30,,685.495710403682,678.6308420143147,692.3605787930493,682.6806979981982,688.3107228091658
2033-09-30,,685.495710403682,678.5306196561697,692.4608011511942,682.6396007527038,688.3518200546602
2033-12-31,,685.495710403682,678.4318191078858,692.5596016994782,682.5990865354876,688.3923342718764
2034-03-31,,685.495710403682,678.3343815216539,692.6570392857101,682.5591312153786,688.4322895919854
