experiment_id	trial_id	accepted_commit	model_class	champion_eligible	gof_composite	gof_insample	gof_val_near	gof_val_far	gof_diag	rmse	mae	theil_u	n_params	status	description	artifact_dir	error_summary
20260330_markov_switching_300	20260330_markov_switching_300_001		Markov-Switching AR / ARX	True	-5.355110925900757	-12.967835655843038	-0.436582945578067	-0.21226199518589728	0.16666666666666666	52.34520889407421	39.46559043804988	1.436582945578067	6	ok	Markov-Switching AR / ARX with no exogenous variables	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260330_markov_switching_300/runs/20260330_markov_switching_300_001	
20260330_markov_switching_300	20260330_markov_switching_300_002		Markov-Switching AR / ARX	True									0	error	Markov-Switching AR / ARX with mortgage_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260330_markov_switching_300/runs/20260330_markov_switching_300_002	Markov-Switching fit failed after retries: SVD did not converge
20260330_markov_switching_300	20260330_markov_switching_300_003		Markov-Switching AR / ARX	True	-6.1813662919759915	-13.892362231172553	-1.5301156934748557	-0.6877774738432261	0.14285714285714285	92.19059359487552	82.1335368539793	2.5301156934748557	7	ok	Markov-Switching AR / ARX with unemployment_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260330_markov_switching_300/runs/20260330_markov_switching_300_003	
20260330_markov_switching_300	20260330_markov_switching_300_004		Markov-Switching AR / ARX	True	-5.203583965041968	-11.116804472309443	-1.7496862255329075	-0.9631466478778241	0.0	100.19115172689266	75.88924563603335	2.7496862255329075	7	ok	Markov-Switching AR / ARX with per_capita_income	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260330_markov_switching_300/runs/20260330_markov_switching_300_004	
20260330_markov_switching_300	20260330_markov_switching_300_005		Markov-Switching AR / ARX	True	-7.038666880423176	-16.703372841456943	-0.8832906850473365	-0.4163447890636309	0.14285714285714285	68.62203440498092	60.127675282810905	1.8832906850473365	7	ok	Markov-Switching AR / ARX with real_gdp	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260330_markov_switching_300/runs/20260330_markov_switching_300_005	
20260330_markov_switching_300	20260330_markov_switching_300_006		Markov-Switching AR / ARX	True									0	error	Markov-Switching AR / ARX with mortgage_rate, unemployment_rate	/Users/duc/projects/claude/github/fanniemae-cc-poc/auto-research-hpf/experiments/20260330_markov_switching_300/runs/20260330_markov_switching_300_006	Markov-Switching fit failed after retries: Steady-state probabilities could not be constructed.
