date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,695.4033850186247,686.6219934320573,704.1847766051922,691.8024818619253,699.0042881753241
2025-06-30,,703.3848055316055,690.9660424533727,715.8035686098383,698.2923594506092,708.4772516126018
2025-09-30,,711.6653524436103,696.4555360545176,726.8751688327031,705.428405223072,717.9022996641487
2025-12-31,,720.8890631704866,703.3262799973515,738.4518463436216,713.687256857088,728.0908694838852
2026-03-31,,730.0800837596234,710.4442952350138,749.7158722842331,722.0282195208501,738.1319479983968
2026-06-30,,739.5714339393016,718.061505320642,761.0813625579613,730.751058592211,748.3918092863922
2026-09-30,,749.3458064292245,726.1124281260919,772.579184732357,739.8187121813706,758.8729006770783
2026-12-31,,759.281922004025,734.4443958475595,784.1194481604905,749.0970298420324,769.4668141660176
2027-03-31,,769.4249019518172,743.0807271921148,795.7690767115197,758.6221924817193,780.2276114219152
2027-06-30,,779.7560180380862,751.9868195986932,807.5252164774791,768.368962429226,791.1430736469463
2027-09-30,,790.2599330981748,761.1353520683466,819.3845141280029,778.3170884209968,802.2027777753527
2027-12-31,,800.9409669024725,770.5213341242869,831.3605996806581,788.4670724613957,813.4148613435493
2028-03-31,,811.7946082479962,780.1328506126989,843.4563658832934,798.8113672785366,824.7778492174557
2028-06-30,,822.819518042463,789.9625593464281,855.6764767384979,809.3461721471414,836.2928639377845
2028-09-30,,834.0167974948218,800.00661412352,868.0269808661237,820.0705595376196,847.9630354520241
2028-12-31,,845.3868040322016,810.2612376859315,880.5123703784716,830.9831914054042,859.7904166589989
2029-03-31,,856.9308601258153,820.7242550744872,893.1374651771434,842.083956063124,871.7777641885067
2029-06-30,,868.6507427522826,831.3944535175842,905.9070319869809,853.3734045092938,883.9280809952713
2029-09-30,,880.5483428358509,842.2711443263448,918.825541345357,864.8523698703219,896.2443158013799
2029-12-31,,892.6258481317936,853.3542710825743,931.897425181013,876.5221196542471,908.7295766093401
