date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,690.6491709448034,492.46382596593344,888.8345159236733,609.3811592281195,771.9171826614872
2025-06-30,,696.05227932401,415.7758765913016,976.3286820567184,581.12195496718,810.9826036808399
2025-09-30,,701.8609014661096,358.59381464714147,1045.1279882850777,561.1005761427102,842.6212267895089
2025-12-31,,707.9251291170832,311.5544391593434,1104.295819074823,545.3891056837153,870.4611525504511
2026-03-31,,714.1648167846453,271.00891326764554,1157.320720301645,532.4440181898907,895.8856153793998
2026-06-30,,720.5377074360384,235.08473774035104,1205.9906771317258,521.4725463196381,919.6028685524387
2026-09-30,,727.022140778371,202.67300446673778,1251.3712770900042,512.0071922313421,942.0370893253998
2026-12-31,,733.607673194409,173.05486772899224,1294.160478659826,503.7470244807491,963.4683219080689
2027-03-31,,740.4605159522072,145.90448101559753,1335.0165508888167,496.65648080215544,984.2645511022589
2027-06-30,,747.6247787587586,120.90768975931474,1374.3418677582024,490.6327608207869,1004.6167966967303
2027-09-30,,755.1299340335901,97.82350579153308,1412.436362275647,485.59443171114316,1024.665436356037
2027-12-31,,762.9976974369163,76.46352379898008,1449.5318710748525,481.47704679011764,1044.518348083715
2028-03-31,,771.2457669659265,56.67834359909148,1485.8131903327615,478.2297836664144,1064.2617502654384
2028-06-30,,779.8898579081548,38.348197917624475,1521.4315178986851,475.81280155999326,1083.9669142563164
2028-09-30,,788.9448134432623,21.3762728777275,1556.5133540087973,474.19515748515636,1103.6944694013682
2028-12-31,,798.4252139670494,5.683834051569875,1591.166593882529,473.35316710031384,1123.497260833785
2029-03-31,,808.3457146787863,-8.793396118568921,1625.4848254761414,473.2691183869649,1143.4223109706077
2029-06-30,,818.7212359742463,-22.107972223878733,1659.5504441723713,473.9302629037564,1163.5122090447362
2029-09-30,,829.5670742212426,-34.30281663239737,1693.4369650748827,475.32802380573804,1183.8061246367472
2029-12-31,,840.8989695887093,-45.412837445290165,1727.2107766227086,477.4573723992001,1204.3405667782185
2030-03-31,,852.5626249817299,-55.63672001487771,1760.7619699783374,480.1458097114678,1224.979440251992
2030-06-30,,864.5297362479326,-65.04192920700189,1794.1014017028672,483.34897332248335,1245.710499173382
2030-09-30,,876.7890588399778,-73.67446606829253,1827.252583748248,487.0413664121577,1266.5367512677979
2030-12-31,,889.3387406237047,-81.5671987676701,1860.2446800150794,491.208418390904,1287.4690628565054
2031-03-31,,902.1821666915057,-88.74455820284379,1893.1088915858552,495.8421081080862,1308.5222252749252
2031-06-30,,915.3257097254049,-95.2252316299705,1925.8766510807802,500.9385321511466,1329.7128872996632
2031-09-30,,928.7775143510163,-101.02374610588811,1958.5787748079206,506.49653838081827,1351.0584903212143
2031-12-31,,942.5468426334364,-106.15142998982992,1991.2451152567028,512.5169455393785,1372.5767397274944
2032-03-31,,956.6437241817374,-110.61702088828349,2023.9044692517582,519.0020875392568,1394.285360824218
2032-06-30,,971.0787716884438,-114.42706843025871,2056.5846118071463,525.9555394802246,1416.202003896663
2032-09-30,,985.8630864027207,-117.5862146058048,2089.312387411246,533.3819469285154,1438.344225876926
2032-12-31,,1001.0082125808858,-120.09739834994775,2122.1138235117196,541.2869151535659,1460.7295100082056
2033-03-31,,1016.5261186999865,-121.96201115688268,2155.014248556856,549.6769342339093,1483.3753031660635
2033-06-30,,1032.4291933887118,-123.18001944639923,2188.0384062238227,558.5593264790037,1506.29906029842
2033-09-30,,1048.730249546941,-123.75006318917417,2221.210562283056,567.9422084171647,1529.5182906767172
2033-12-31,,1065.4425331186474,-123.66953675457194,2254.554602991867,577.8344628185439,1553.0506034187508
2034-03-31,,1082.5797346071502,-122.93465588454592,2288.0941250988462,588.2457180250686,1576.9137511892318
2034-06-30,,1100.1560023031693,-121.54051346781353,2321.852518074152,599.1863328833963,1601.1256717229423
2034-09-30,,1118.1859566746073,-119.48112603033132,2355.853039379546,610.6673861700988,1625.7045271791158
2034-12-31,,1136.6847056268196,-116.74947237206811,2390.118883625707,622.7006697508763,1650.6687415027627
2035-03-31,,1155.667860483366,-113.33752545482639,2424.6732464215584,635.2986849322906,1676.0370360344414
2035-06-30,,1175.1515526141218,-109.23627841844223,2459.5393836466856,648.4746416031215,1701.828463625122
2035-09-30,,1195.1524506796209,-104.43576543690256,2494.740666796144,662.2424598552116,1728.0624415040302
2035-12-31,,1215.6877784835663,-98.92507800054773,2530.3006349676803,676.6167738386724,1754.75878312846
2036-03-31,,1236.7753334382533,-92.69237711274582,2566.2430439892523,691.6129376539894,1781.9377292225172
2036-06-30,,1258.433505654902,-85.72490181131207,2602.5919131211162,707.2470331198613,1809.619978189943
2036-09-30,,1280.6812976751457,-78.00897436131163,2639.371569711603,723.5358792842159,1837.8267160660757
2036-12-31,,1303.5383448625482,-69.53000241332415,2676.606692138421,740.497043568951,1866.5796461561454
2037-03-31,,1327.0249364747895,-60.272478377299876,2714.3223513268786,758.1488544580021,1895.901018491577
2037-06-30,,1351.1620374384545,-50.21997622508752,2752.5440511019965,776.5104156543047,1925.8136592226042
2037-09-30,,1375.9713108494316,-39.35514590324192,2791.297767602105,795.6016216447517,1956.3410000541114
2037-12-31,,1401.4751412228666,-27.659705510803406,2830.6099879565363,815.4431746238424,1987.5071078218907
2038-03-31,,1427.696658517519,-15.114431373622892,2870.5077484086605,836.0566027367234,2019.3367142983143
2038-06-30,,1454.659762960247,-1.6991461268153216,2911.0186720473093,857.464279611046,2051.855246309448
2038-09-30,,1482.389150697231,12.607295100403917,2952.171006294058,879.6894451546872,2085.0888562397745
2038-12-31,,1510.9103402994497,27.82702031838903,2993.99366028051,902.7562276031266,2119.0644529957726
2039-03-31,,1540.2497001508475,43.98315806336268,3036.5162422383323,926.6896668062407,2153.8097334954546
2039-06-30,,1570.434476748581,61.09985648214274,3079.769097015019,951.5157387496266,2189.3532147475353
2039-09-30,,1601.4928239457176,79.20230407139798,3123.7833438200373,977.2613813103749,2225.7242665810604
2039-12-31,,1633.4538331677693,98.31675203669965,3168.590914298839,1003.9545212515574,2262.9531450839813
2040-03-31,,1666.3475646354887,118.47053824482168,3214.2245910261554,1031.6241024636802,2301.071026807297
2040-06-30,,1700.2050796274416,139.69211275007297,3260.7180465048104,1060.3001154649883,2340.110043789895
2040-09-30,,1735.0584738169784,162.0110648820787,3308.105882751878,1090.0136281758914,2380.1033194580655
2040-12-31,,1770.9409117193861,185.45815188842698,3356.4236715503453,1120.796817985915,2421.0850054528573
2041-03-31,,1807.886662286189,210.06532913107435,3405.707995441304,1152.6830051345369,2463.090319437841
2041-06-30,,1845.9311356848036,235.86578184043788,3455.9964895291696,1185.7066874300585,2506.1555839395487
2041-09-30,,1885.1109213030195,262.893958435729,3507.32788417031,1219.9035763332981,2550.318266272741
2041-12-31,,1925.463827019095,291.1856054243847,3559.7420486138053,1255.3106344354524,2595.617019602738
2042-03-31,,1967.0289197796171,320.7778038974857,3613.2800356617486,1291.966114361905,2642.091725197329
2042-06-30,,2009.8465675286732,351.70900764181124,3667.984127415535,1329.90959913615,2689.7835359211963
2042-09-30,,2053.9584825333395,384.0190828927566,3723.8978821739224,1369.1820440403098,2738.734921026369
2042-12-31,,2099.407766151982,417.7493497557318,3781.066182548232,1409.8258200110022,2788.9897122929615
2043-03-31,,2146.23895509342,452.9426253269087,3839.5352848599314,1451.8847586115637,2840.5931515752764
2043-06-30,,2194.4980692166027,489.64326854731075,3899.3528698858945,1495.4041986238567,2893.591939809349
2043-09-30,,2244.232660922096,527.897226827255,3960.5680950169367,1540.4310343050993,2948.0342875390925
2043-12-31,,2295.4918661883926,567.7520844811127,4023.2316478956727,1587.0137653573834,3003.969967019402
2044-03-31,,2348.326457307822,609.2571130152162,4087.395801600427,1635.202548659755,3061.4503659558886
2044-06-30,,2402.7888973786544,652.4633233145871,4153.114471442722,1685.0492518149726,3120.528542942336
2044-09-30,,2458.9333966118925,697.4235197769372,4220.443273446848,1736.6075085653247,3181.2592846584603
2044-12-31,,2516.8159705131725,744.1923564451736,4289.439584581171,1789.9327761341542,3243.6991648921908
2045-03-31,,2576.4945000022267,792.8263951923977,4360.162604812056,1845.0823945520715,3307.906605452382
2045-06-30,,2638.0287935344277,843.3841660161322,4432.673421052723,1902.1156480291907,3373.9419390396647
2045-09-30,,2701.48065129109,895.9262295012968,4507.035073080883,1961.0938284371207,3441.8674741450595
2045-12-31,,2766.9139315074194,950.5152415142043,4583.312621500634,2022.0803009668953,3511.7475620479436
2046-03-31,,2834.3946190092993,1007.2160201926806,4661.573217825918,2085.140572031533,3583.6486659870657
2046-06-30,,2903.9908960324715,1066.095615300227,4741.886176764716,2150.34235948447,3657.639432580473
2046-09-30,,2975.77321540012,1127.2233800150284,4824.323050785211,2217.7556652277462,3733.790765572494
2046-12-31,,3049.8143761373954,1190.6710452275263,4908.957707047264,2287.452850286497,3812.175901988294
2047-03-31,,3126.1896016040337,1256.5127964232463,4995.866406784821,2359.508712429083,3892.8704907789843
2047-06-30,,3204.97662022893,1324.825353230599,5085.127887227261,2434.0005664150153,3975.952674042845
2047-09-30,,3286.255748933314,1395.6880517164639,5176.823446150164,2511.00832695575,4061.503170910878
2047-12-31,,3370.10997933206,1469.1829295155194,5271.037029148601,2590.61459447642,4149.605364187701
2048-03-31,,3456.625066805656,1545.394813882526,5367.855319728786,2672.9047437696727,4240.345389841639
2048-06-30,,3545.889622538419,1624.411412760071,5467.367832316768,2757.9670156359334,4333.812229440905
2048-09-30,,3637.9952086217495,1706.323408957687,5569.667008285812,2845.8926116077064,4430.097805635793
2048-12-31,,3733.0364363244844,1791.2245575417348,5674.848315107234,2936.775791858883,4529.297080790086
2049-03-31,,3831.111067635829,1879.211786539034,5783.010348732624,3030.7139764035096,4631.508158868149
2049-06-30,,3932.320120189843,1970.385301060884,5894.254939318802,3127.807849692033,4736.832390687652
2049-09-30,,4036.7679756840957,2064.848690957925,6008.687260410266,3228.161468716755,4845.374482651437
2049-12-31,,4144.562491908854,2162.709042120155,6126.415941697553,3331.882374742015,4957.242609075693
2050-03-31,,4255.815118507032,2264.077051540454,6247.55318547361,3439.0817087785636,5072.5485282355
2050-06-30,,4370.641016589156,2369.0671462640676,6372.214886914244,3549.8743309256397,5191.407702252672
2050-09-30,,4489.15918233171,2477.797606350766,6500.520758312655,3664.3789437084415,5313.939420954979
2050-12-31,,4611.4925746915305,2590.3906919807796,6632.5944574022815,3782.718219543014,5440.266929840047
2051-03-31,,4737.768247373301,2706.972774840103,6768.5637199064995,3905.0189324650137,5570.517562281589
2051-06-30,,4868.117485191807,2827.6744739254473,6908.560496458166,4031.4120942634313,5704.822876120183
2051-09-30,,5002.675944975283,2952.630795913896,7052.7210940366695,4162.033095165098,5843.318794785468
2051-12-31,,5141.583801161093,3081.9812802472843,7201.186322074902,4297.021849220697,5986.145753101489
2052-03-31,,5284.985896239998,3215.870149086419,7354.1016433935765,4436.522944548084,6133.448847931912
2052-06-30,,5433.0318962104775,3354.446462295551,7511.617330125404,4580.685798593941,6285.377993827014
2052-09-30,,5585.8764512099615,3497.8642776229162,7673.888624797007,4729.6648185802005,6442.0880838397225
2052-12-31,,5743.6793614953485,3646.282816248816,7841.075906741881,4883.6195673072325,6603.739155683465
2053-03-31,,5906.605748950976,3799.86663387847,8013.344864023482,5042.714934491598,6770.496563410354
2053-06-30,,6074.8262343081005,3958.785797562886,8190.866671053315,5207.121313822069,6942.531154794132
2053-09-30,,6248.517120266097,4123.216068437139,8373.818172095054,5377.014785923811,7120.019454608382
2053-12-31,,6427.860580711911,4293.33909057187,8562.382070851952,5552.57730742695,7303.143853996872
2054-03-31,,6613.044856240856,4469.34258614035,8756.74712634136,5733.99690634232,7492.0928061393915
2054-06-30,,6804.264456188584,4651.420557110331,8957.108355266835,5921.467883953959,7687.061028423208
2054-09-30,,7001.7203673910835,4839.7734936768275,9163.66724110534,6115.191023444937,7888.24971133723
2054-12-31,,7205.620269896743,5034.608589659338,9376.631950134148,6315.373805480304,8095.866734313181
