rank	experiment_id	model_class	champion_eligible	best_trial_id	best_commit	gof_composite	gof_insample	gof_val_near	gof_val_far	rmse_1yr	rmse_3yr	n_params	n_trials	description
1	20260325_ensemble_top5	Econometric Ensemble	True	20260325_ensemble_top5_002		-0.0251777532952987	-0.4692821073613952	0.2823573700694924	-0.077912101812589	26.148962362830613	123.63994519960109	60	3	inverse_rmse ensemble of VECM, VAR, BVAR, State-Space, ARIMAX-GARCH
