date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,674.1473388671875,664.1993371812636,684.0953405531114,670.0680548128825,678.2266229214925
2025-06-30,,674.6712646484375,660.6026657456936,688.7398635511814,668.902285814067,680.440243482808
2025-09-30,,674.6571044921875,657.4266601383865,691.8875488459885,667.5915772516256,681.7226317327494
2025-12-31,,674.2135009765625,654.3174976047147,694.1095043484103,666.0549328679524,682.3720690851726
2026-03-31,,673.529296875,651.2848888649917,695.7737048850083,664.407740430043,682.650853319957
2026-06-30,,673.461181640625,649.0936535497647,697.8287097314853,663.4690171917058,683.4533460895442
2026-09-30,,673.385986328125,647.0660478251191,699.7059248311309,662.5932151932425,684.1787574630075
2026-12-31,,673.309326171875,645.172128366387,701.446523977363,661.7713685031339,684.8472838406161
2027-03-31,,673.2527465820312,643.4087415242595,703.096751639803,661.014894419116,685.4905987449465
2027-06-30,,673.405029296875,641.9466858021605,704.8633727915895,660.5052004624649,686.3048581312851
2027-09-30,,673.5960693359375,640.602280329905,706.58985834197,660.0666147145278,687.1255239573472
2027-12-31,,673.8025512695312,639.3416625619292,708.2634399771333,659.6714967884074,687.9336057506551
2028-03-31,,674.0145263671875,638.1464962001867,709.8825565341883,659.3064585422079,688.7225941921671
2028-06-30,,674.23828125,637.0162672582233,711.4602952417767,658.9749979354602,689.5015645645398
2028-09-30,,674.4622802734375,635.933835415811,712.990725131064,658.6632810666645,690.2612794802105
2028-12-31,,674.683837890625,634.8918311469295,714.4758446343205,658.3667016734047,691.0009741078453
2029-03-31,,674.901611328125,633.8849496132383,715.9182730430117,658.0822922953273,691.7209303609227
2029-06-30,,675.1151123046875,632.9093155964556,717.3209090129194,657.8081758015759,692.4220488077991
2029-09-30,,675.3232421875,631.9609081483856,718.6855762266144,657.5420552327873,693.1044291422127
2029-12-31,,675.5257568359375,631.0369408159208,720.0145728559542,657.2826439460233,693.7688697258517
2030-03-31,,675.7222290039062,630.1347582646117,721.3096997432008,657.0286010438269,694.4158569639856
2030-06-30,,675.7589111328125,629.098647246405,722.41917501922,656.6253729157036,694.8924493499214
2030-09-30,,675.7696533203125,628.0607132409906,723.4785933996344,656.2060942601294,695.3332123804956
2030-12-31,,675.777587890625,627.0425317089043,724.5126440723457,655.7932589927865,695.7619167884635
2031-03-31,,675.792724609375,626.0527161797555,725.5327330389945,655.3963043378496,696.1891448809004
2031-06-30,,675.797607421875,625.0725527040952,726.5226621396548,654.9972584274856,696.5979564162644
2031-09-30,,675.8001098632812,624.1087768018782,727.4914429246843,654.6035281415955,696.996691584967
2031-12-31,,675.802001953125,623.1621249471132,728.4418789591368,654.21645968336,697.38754422289
2032-03-31,,675.8035278320312,622.2318992516792,729.3751564123833,653.8359109044826,697.7711447595799
2032-06-30,,675.80419921875,621.3167499639507,730.2916484735493,653.4610402686098,698.1473581688902
2032-09-30,,675.8046875,620.4165582317399,731.1928167682601,653.0921951165794,698.5171798834206
2032-12-31,,675.804931640625,619.530536029649,732.079327251601,652.7290163031429,698.8808469781071
2033-03-31,,675.8051147460938,618.6581958534381,732.9520336387494,652.3714119431146,699.2388175490729
2033-06-30,,675.8052368164062,617.7989175359442,733.8115560968683,652.0191277303438,699.5913459024687
2033-09-30,,675.8052978515625,616.9521261952273,734.6584695078977,651.6719279283676,699.9386677747574
2033-12-31,,675.8052978515625,616.1172877360192,735.4933079671058,651.3295935257321,700.2810021773929
2034-03-31,,675.8052978515625,615.2939659450811,736.3166297580439,650.9919816555926,700.6186140475324
2034-06-30,,675.8053588867188,614.4817579924505,737.128959780987,650.6589631402725,700.951754633165
2034-09-30,,675.805419921875,613.6801693052164,737.9306705385336,650.3302991678413,701.2805406759087
2034-12-31,,675.805419921875,612.888732932446,738.722106911304,650.005762253055,701.605077590695
2035-03-31,,675.805419921875,612.107129212713,739.503710631037,649.6852573223808,701.9255825213692
2035-06-30,,675.805419921875,611.335000528078,740.275839315672,649.3686377307739,702.2422021129761
2035-09-30,,675.805419921875,610.5720104267764,741.0388294169736,649.055765512604,702.555074331146
2035-12-31,,675.805419921875,609.81784190981,741.79299793394,648.7465106790556,702.8643291646944
2036-03-31,,675.805419921875,609.07219589185,742.5386439519,648.4407505870038,703.1700892567462
2036-06-30,,675.805419921875,608.3347898152526,743.2760500284974,648.1383693706769,703.4724704730731
2036-09-30,,675.805419921875,607.6053563989735,744.0054834447765,647.8392574286358,703.7715824151142
2036-12-31,,675.805419921875,606.8836425066709,744.7271973370791,647.5433109596272,704.0675288841228
2037-03-31,,675.805419921875,606.1694081204078,745.4414317233422,647.2504315417395,704.3604083020105
2037-06-30,,675.805419921875,605.4624254081551,746.1484144355949,646.9605257500223,704.6503140937277
2037-09-30,,675.805419921875,604.7624778748259,746.8483619689241,646.6735048083592,704.9373350353908
2037-12-31,,675.805419921875,604.0693595878734,747.5414802558766,646.3892842719158,705.2215555718342
2038-03-31,,675.805419921875,603.3828744696012,748.2279653741488,646.1077837369443,705.5030561068057
2038-06-30,,675.805419921875,602.702835649294,748.908004194456,645.8289265751173,705.7819132686327
2038-09-30,,675.805419921875,602.0290648691011,749.5817749746489,645.5526396899043,706.0582001538457
2038-12-31,,675.805419921875,601.3613919383215,750.2494479054285,645.2788532927956,706.3319865509544
2039-03-31,,675.805419921875,600.6996542313553,750.9111856123947,645.0075006974317,706.6033391463183
2039-06-30,,675.805419921875,600.0436962251271,751.5671436186229,644.7385181299189,706.8723217138311
2039-09-30,,675.805419921875,599.393369072251,752.217470771499,644.4718445538014,707.1389952899486
2039-12-31,,675.805419921875,598.7485302066219,752.8623096371281,644.2074215083289,707.4034183354211
2040-03-31,,675.805419921875,598.1090429784691,753.5017968652809,643.9451929588076,707.6656468849424
2040-06-30,,675.805419921875,597.4747763162275,754.1360635275225,643.685105157946,707.925734685804
2040-09-30,,675.805419921875,596.8456044128574,754.7652354308926,643.4271065172275,708.1837333265225
2040-12-31,,675.805419921875,596.2214064344839,755.3894334092661,643.1711474874344,708.4396923563156
2041-03-31,,675.805419921875,595.6020662494481,756.0087735943019,642.9171804475432,708.6936593962068
2041-06-30,,675.805419921875,594.987472176046,756.623367667704,642.6651596012815,708.9456802424685
2041-09-30,,675.805419921875,594.377516747406,757.233323096344,642.4150408807138,709.1957989630362
2041-12-31,,675.805419921875,593.7720964921015,757.8387433516485,642.1667818562796,709.4440579874704
2042-03-31,,675.805419921875,593.1711117292303,758.4397281145197,641.9203416527633,709.6904981909867
2042-06-30,,675.805419921875,592.5744663768139,759.0363734669361,641.6756808707258,709.9351589730242
2042-09-30,,675.805419921875,591.9820677724693,759.6287720712807,641.4327615129704,710.1780783307796
2042-12-31,,675.805419921875,591.3938265054111,760.2170133383389,641.1915469156518,710.4192929280982
2043-03-31,,675.805419921875,590.8096562589162,760.8011835848338,640.9520016836784,710.6588381600716
2043-06-30,,675.805419921875,590.2294736624692,761.3813661812808,640.7140916300824,710.8967482136676
2043-09-30,,675.805419921875,589.6531981528699,761.9576416908801,640.4777837190653,711.1330561246847
