date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,695.8593278813911,499.3141312526351,892.4045245101471,615.2638764660169,776.4547792967653
2025-06-30,,708.0435138138091,430.0866311221356,986.0003965054826,594.0643333566051,822.0226942710132
2025-09-30,,716.0557865800183,375.62952003539766,1056.482053124639,576.4603698696412,855.6512032903954
2025-12-31,,723.2039056554097,330.11351239789764,1116.2942989129217,562.0130028246613,884.3948084861581
2026-03-31,,733.5558499636107,294.06742965064973,1173.0442702765718,553.3389419215523,913.7727580056692
2026-06-30,,744.5837401650299,263.1482970295892,1226.0191833004706,547.1660086080908,942.001471721969
2026-09-30,,753.7672826269722,233.7575709629932,1273.7769942909513,540.5317613789034,967.0028038750411
2026-12-31,,763.0137967942774,207.10003141093034,1318.9275621776244,535.0554358798693,990.9721577086855
2027-03-31,,773.8631440302719,184.22755414400376,1363.49873391654,532.0767897841492,1015.6494982763945
2027-06-30,,784.9623030005757,163.43181848805898,1406.4927875130925,530.0971074785518,1039.8274985225996
2027-09-30,,795.4284243241167,143.5617527599079,1447.2950958883255,528.1235521700023,1062.733296478231
2027-12-31,,806.2806630974816,125.42813000824026,1487.133196186723,527.0898296767273,1085.4714965182359
2028-03-31,,818.0701883229411,109.41640393180933,1526.723972714073,527.4791556756427,1108.6612209702396
2028-06-30,,830.1054975885334,94.70071078761157,1565.5102843894551,528.5449314598181,1131.6660637172486
2028-09-30,,842.1048588619326,80.88858554169838,1603.3211321821668,529.9600177501193,1154.249699973746
2028-12-31,,854.5869021353124,68.40611562028823,1640.7676886503364,532.2050964738155,1176.9687077968092
2029-03-31,,867.7307604000962,57.35415449194295,1678.1073663082493,535.427201270172,1200.0343195300204
2029-06-30,,881.2036421035348,47.33299402851435,1715.0742901785552,539.2661007319225,1223.141183475147
2029-09-30,,894.9398952651235,38.2192453220448,1751.6605452082022,543.6324672364651,1246.2473232937818
2029-12-31,,909.1957471446343,30.218906518712288,1788.1725877705562,548.7619310605176,1269.629563228751
2030-03-31,,924.0363803665427,23.353139335288915,1824.7196213977966,554.7016235864546,1293.3711371466309
2030-06-30,,939.2743094241463,17.395621639034175,1861.1529972092585,561.2481339353915,1317.300484912901
2030-09-30,,954.8735688617191,12.27591911383422,1897.471218609604,568.3513623282488,1341.3957753951895
2030-12-31,,970.9589502801705,8.088064009289042,1933.8298365510518,576.1234871662923,1365.7944133940487
2031-03-31,,987.5435776410488,4.817594497268715,1970.269560784829,584.5663205641778,1390.52083471792
2031-06-30,,1004.5438268636755,2.3560339507176877,2006.7316197766331,593.5860473898631,1415.5016063374878
