date,hpi_actual,hpi_forecast,hpi_lower_90,hpi_upper_90,hpi_lower_50,hpi_upper_50
2025-03-31,,698.14111328125,690.9796035934999,705.3026229690001,695.2044599516344,701.0777666108656
2025-06-30,,710.1375732421875,700.009669114705,720.26547736967,705.9845182754569,714.2906282089181
2025-09-30,,719.2005004882812,706.7964018502014,731.6045991263611,714.1140677171707,724.2869332593918
2025-12-31,,726.1106567382812,711.7876373627811,740.4336761137814,720.23735007905,731.9839633975125
2026-03-31,,736.154541015625,720.1409185322925,752.1681634989575,729.5879845442533,742.7210974869967
2026-06-30,,746.43505859375,728.8930140707638,763.9771031167362,739.2417563847465,753.6283608027535
2026-09-30,,754.146728515625,735.1991548700585,773.0943021611915,746.3770741186522,761.9163829125978
2026-12-31,,761.376220703125,741.12041244816,781.63202895809,753.070110769664,769.682330636586
2027-03-31,,770.037353515625,748.5528244523747,791.5218825788753,761.2273935267781,778.8473135044719
2027-06-30,,778.624755859375,755.9780737607234,801.2714379580266,769.3382426394725,787.9112690792775
2027-09-30,,786.1199340820312,762.367893515269,809.8719746487935,776.3801568483483,795.8597113157142
2027-12-31,,793.4085083007812,768.6003110246215,818.216705576941,783.2356427585601,803.5813738430024
2028-03-31,,801.3963623046875,775.5751719157724,827.2175526936026,790.8081081464964,811.9846164628786
2028-06-30,,809.195556640625,782.3996410170017,835.9914722642483,798.2076060174744,820.1835072637756
2028-09-30,,816.3740234375,788.6376156831408,844.1104311918592,805.0004139983141,827.7476328766859
2028-12-31,,823.4346923828125,794.7886536318122,852.0807311338128,811.68807906435,835.181305701275
2029-03-31,,830.73583984375,801.2081789622722,860.2635007252278,818.627707979923,842.843971707577
2029-06-30,,837.8837890625,807.5000766800525,868.2675014449475,825.4246241623084,850.3429539626916
2029-09-30,,844.6605224609375,813.4442254488473,875.8768194730277,831.8599473649308,857.4610975569442
2029-12-31,,851.354248046875,819.32700308021,883.38149301354,838.2211351041317,864.4873609896183
2030-03-31,,858.1184692382812,825.3003090040069,890.9366294725556,844.6610330654736,871.5759054110889
2030-06-30,,864.7449951171875,831.1545372136363,898.3354530207387,850.9708700588204,878.5191201755546
2030-09-30,,871.1433715820312,836.79797766701,905.4887654970526,857.0596769708194,885.2270661932431
2030-12-31,,877.4578247070312,842.3737356610588,912.5419137530037,863.0712202890242,891.8444291250383
2031-03-31,,883.75439453125,847.9468460924995,919.5619429700005,869.0711278831719,898.4376611793281
2031-06-30,,889.927001953125,853.4103243085035,926.4436795977465,874.9529493207577,904.9010545854923
2031-09-30,,895.94580078125,858.7335048670103,933.1580966954897,880.6865024679182,911.2050990945818
2031-12-31,,901.9071044921875,864.0119572010543,939.8022517833207,886.367795698242,917.446413286133
2032-03-31,,907.820556640625,869.2546467042005,946.3864665770495,892.0061944792246,923.6349188020254
2032-06-30,,913.6385498046875,874.4133457869625,952.8637538224125,897.5538370826562,929.7232625267188
2032-09-30,,919.334228515625,879.4606300921081,959.2078269391419,902.983634761005,935.684822270245
2032-12-31,,924.9493408203125,884.4377243103826,965.4609573302424,908.3371209533904,941.5615606872346
