rank	experiment_id	model_class	champion_eligible	best_trial_id	best_commit	gof_composite	gof_insample	gof_val_near	gof_val_far	rmse_1yr	rmse_3yr	n_params	n_trials	description
1	20260325_threshold_var_refine2_20	Threshold VAR / SETAR	True	20260325_threshold_var_refine2_20_002		-0.2486254908046918	0.3231550306999891	-0.5148570419075833	-1.5401391450024446	55.197305903839776	291.3620360689375	27	20	Threshold VAR(1) delay=1 q=0.55 threshold=housing_inventory with mortgage_rate, housing_inventory
